ID,data,data_dados,confirmados,confirmados_arsnorte,confirmados_arscentro,confirmados_arslvt,confirmados_arsalentejo,confirmados_arsalgarve,confirmados_acores,confirmados_madeira,confirmados_estrangeiro,confirmados_novos,recuperados,obitos,internados,internados_uci,lab,suspeitos,vigilancia,n_confirmados,cadeias_transmissao,transmissao_importada,confirmados_0_9_f,confirmados_0_9_m,confirmados_10_19_f,confirmados_10_19_m,confirmados_20_29_f,confirmados_20_29_m,confirmados_30_39_f,confirmados_30_39_m,confirmados_40_49_f,confirmados_40_49_m,confirmados_50_59_f,confirmados_50_59_m,confirmados_60_69_f,confirmados_60_69_m,confirmados_70_79_f,confirmados_70_79_m,confirmados_80_plus_f,confirmados_80_plus_m,sintomas_tosse,sintomas_febre,sintomas_dificuldade_respiratoria,sintomas_cefaleia,sintomas_dores_musculares,sintomas_fraqueza_generalizada,confirmados_f,confirmados_m,obitos_arsnorte,obitos_arscentro,obitos_arslvt,obitos_arsalentejo,obitos_arsalgarve,obitos_acores,obitos_madeira,obitos_estrangeiro,recuperados_arsnorte,recuperados_arscentro,recuperados_arslvt,recuperados_arsalentejo,recuperados_arsalgarve,recuperados_acores,recuperados_madeira,recuperados_estrangeiro,obitos_0_9_f,obitos_0_9_m,obitos_10_19_f,obitos_10_19_m,obitos_20_29_f,obitos_20_29_m,obitos_30_39_f,obitos_30_39_m,obitos_40_49_f,obitos_40_49_m,obitos_50_59_f,obitos_50_59_m,obitos_60_69_f,obitos_60_69_m,obitos_70_79_f,obitos_70_79_m,obitos_80_plus_f,obitos_80_plus_m,obitos_f,obitos_m,confirmados_desconhecidos_m,confirmados_desconhecidos_f,ativos,internados_enfermaria,confirmados_desconhecidos,incidencia_nacional,incidencia_continente,rt_nacional,rt_continente
589,06/10/2021,06/10/2021 00:00,1072537,411313,143347,414544,39150,42900,8935,12348,,500,1024471,18008,349,60,,,25218,,,,32647,33912,57706,57447,89245,84975,83674,74321,94993,77153,81585,64867,51975,47361,33758,30038,50650,25494,,,,,,,576233,495568,5564,3151,7684,1028,467,42,72,,,,,,,,,,1,2,1,1,5,8,20,27,69,110,157,366,504,1139,1448,2408,6356,5386,8561,9447,,,30058,289,736,90.5,90.9,0.91,0.9
590,07/10/2021,07/10/2021 00:00,1073268,411567,143480,414733,39264,42928,8938,12358,,731,1025331,18019,353,57,,,24154,,,,32679,33956,57732,57469,89283,85029,83714,74369,95045,77200,81624,64904,52003,47389,33788,30060,50756,25530,,,,,,,576624,495906,5567,3154,7686,1029,468,43,72,,,,,,,,,,1,2,1,1,5,8,20,27,69,110,157,366,505,1139,1448,2408,6358,5394,8564,9455,,,29918,296,738,90.5,90.9,0.91,0.9
591,08/10/2021,08/10/2021 00:00,1074109,411782,143590,415015,39340,43012,9002,12368,,841,1026028,18027,332,52,,,23651,,,,32715,33995,57766,57510,89331,85105,83779,74433,95103,77261,81689,64948,52052,47425,33821,30083,50799,25556,,,,,,,577055,496316,5569,3156,7689,1030,468,43,72,,,,,,,,,,1,2,1,1,5,8,20,27,69,111,157,366,505,1139,1448,2409,6361,5397,8567,9460,,,30054,280,738,86.5,86.7,0.92,0.91
592,09/10/2021,09/10/2021 00:00,1074813,412017,143702,415245,39399,43056,9015,12379,,704,1026795,18034,321,55,,,23431,,,,32751,34031,57798,57554,89369,85177,83848,74486,95165,77299,81732,64981,52098,47461,33844,30104,50814,25562,,,,,,,577419,496655,5572,3156,7692,1030,469,43,72,,,,,,,,,,1,2,1,1,5,8,20,27,69,111,157,366,505,1139,1449,2410,6364,5399,8571,9463,,,29984,266,739,86.5,86.7,0.92,0.91
593,10/10/2021,10/10/2021 00:00,1075312,412177,143786,415419,39438,43090,9017,12385,,499,1027116,18041,334,55,,,23518,,,,32787,34057,57827,57583,89395,85232,83888,74523,95193,77325,81762,65007,52118,47481,33861,30120,50837,25576,,,,,,,577668,496904,5573,3157,7694,1031,471,43,72,,,,,,,,,,1,2,1,1,5,8,20,27,69,111,157,366,506,1139,1450,2412,6365,5401,8574,9467,,,30155,279,740,86.5,86.7,0.92,0.91
594,11/10/2021,11/10/2021 00:00,1075639,412253,143841,415531,39479,43112,9028,12395,,327,1027424,18048,356,58,,,23309,,,,32807,34075,57846,57590,89416,85269,83908,74555,95219,77344,81783,65028,52129,47495,33871,30130,50852,25581,,,,,,,577831,497067,5577,3158,7695,1032,471,43,72,,,,,,,,,,1,2,1,1,5,8,20,27,69,111,157,366,506,1139,1451,2412,6367,5405,8577,9471,,,30167,298,741,82.9,82.7,0.95,0.95
595,12/10/2021,12/10/2021 00:00,1076358,412464,143970,415825,39513,43134,9040,12412,,719,1028465,18056,345,56,,,22516,,,,32850,34108,57871,57620,89475,85351,83952,74606,95272,77396,81821,65066,52161,47520,33897,30157,50889,25605,,,,,,,578188,497429,5578,3159,7697,1036,471,43,72,,,,,,,,,,1,2,1,1,5,8,20,27,69,111,157,366,506,1139,1452,2412,6371,5408,8582,9474,,,29837,289,741,82.9,82.7,0.95,0.95
596,13/10/2021,13/10/2021 00:00,1077186,412700,144137,416135,39563,43194,9050,12407,,828,1029087,18065,335,54,,,21685,,,,32893,34143,57916,57674,89544,85441,84000,74659,95337,77451,81875,65113,52198,47555,33922,30177,50922,25624,,,,,,,578607,497837,5579,3160,7699,1038,473,44,72,,,,,,,,,,1,2,1,1,5,8,20,27,70,111,157,366,507,1139,1454,2413,6374,5409,8589,9476,,,30034,281,742,83.2,83.2,0.97,0.98
597,14/10/2021,14/10/2021 00:00,1077963,412878,144316,416397,39656,43228,9069,12419,,777,1029815,18071,321,56,,,21586,,,,32931,34185,57965,57726,89597,85535,84046,74703,95390,77499,81917,65164,52230,47586,33943,30194,50965,25649,,,,,,,578984,498241,5579,3162,7702,1039,473,44,72,,,,,,,,,,1,2,1,1,5,8,20,27,70,111,157,366,507,1139,1455,2414,6374,5413,8590,9481,,,30077,265,738,83.2,83.2,0.97,0.98
598,15/10/2021,15/10/2021 00:00,1078729,413104,144487,416627,39693,43290,9097,12431,,766,1030439,18078,301,55,,,21426,,,,32966,34219,58010,57776,89654,85636,84096,74760,95441,77542,81963,65202,52258,47624,33967,30216,50999,25663,,,,,,,579354,498638,5579,3165,7704,1041,473,44,72,,,,,,,,,,1,2,1,1,5,8,20,27,70,111,157,366,507,1139,1455,2415,6379,5414,8595,9483,,,30212,246,737,84.2,84.4,1,1
599,16/10/2021,16/10/2021 00:00,1079341,413268,144613,416867,39735,43316,9100,12442,,612,1031142,18088,285,59,,,21630,,,,32997,34249,58048,57832,89706,85695,84127,74806,95495,77573,82001,65226,52289,47647,33981,30235,51017,25677,,,,,,,579661,498940,5581,3168,7704,1044,474,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,70,111,157,366,507,1139,1457,2415,6380,5421,8598,9490,,,30111,226,740,84.2,84.4,1,1
600,17/10/2021,17/10/2021 00:00,1079806,413382,144707,417033,39761,43357,9117,12449,,465,1031400,18097,295,61,,,21396,,,,33023,34277,58071,57864,89730,85761,84161,74837,95524,77599,82024,65254,52316,47665,33997,30247,51030,25682,,,,,,,579876,499186,5582,3169,7707,1047,475,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,507,1139,1459,2416,6384,5422,8605,9492,,,30309,234,744,84.2,84.4,1,1
601,18/10/2021,18/10/2021 00:00,1080097,413475,144738,417135,39783,43373,9139,12454,,291,1031792,18100,312,62,,,21174,,,,33035,34300,58079,57877,89754,85790,84183,74864,95558,77614,82035,65269,52323,47677,34006,30254,51046,25691,,,,,,,580019,499336,5585,3169,7707,1047,475,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,507,1139,1459,2416,6384,5425,8605,9495,,,30205,250,742,84.3,84.7,1.01,1.02
602,19/10/2021,19/10/2021 00:00,1080929,413726,144907,417452,39815,43414,9147,12468,,832,1032802,18106,299,60,,,20675,,,,33071,34328,58110,57908,89812,85904,84247,74930,95630,77683,82086,65318,52352,47718,34040,30278,51068,25706,,,,,,,580416,499773,5587,3170,7710,1047,475,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,507,1140,1460,2416,6386,5427,8608,9498,,,30021,239,740,84.3,84.7,1.01,1.02
603,20/10/2021,20/10/2021 00:00,1081856,413975,145119,417808,39855,43455,9163,12481,,927,1033379,18109,286,58,,,20701,,,,33111,34373,58145,57948,89877,86021,84306,74997,95705,77740,82150,65367,52413,47760,34068,30306,51099,25728,,,,,,,580874,500240,5588,3171,7710,1048,475,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,507,1140,1460,2416,6387,5429,8609,9500,,,30368,228,742,84.4,84.8,1.02,1.02
604,21/10/2021,21/10/2021 00:00,1082721,414199,145271,418142,39890,43520,9196,12503,,865,1034043,18117,288,58,,,20577,,,,33158,34430,58180,57991,89943,86111,84378,75054,95771,77799,82199,65409,52460,47796,34087,30331,51132,25748,,,,,,,581308,500669,5589,3174,7712,1049,476,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,508,1141,1461,2416,6391,5430,8615,9502,,,30561,230,744,84.4,84.8,1.02,1.02
605,22/10/2021,22/10/2021 00:00,1083651,414422,145457,418519,39943,43572,9213,12525,,930,1034721,18125,284,60,,,20931,,,,33203,34479,58215,58048,89997,86196,84450,75124,95845,77855,82268,65460,52504,47835,34121,30358,51177,25774,,,,,,,581780,501129,5591,3176,7713,1051,477,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,508,1141,1463,2418,6392,5433,8618,9507,,,30805,224,742,86.1,86.5,1.02,1.02
606,23/10/2021,23/10/2021 00:00,1084534,414660,145644,418848,39994,43613,9234,12541,,883,1035450,18129,274,55,,,21077,,,,33249,34536,58244,58100,90057,86278,84512,75200,95909,77918,82312,65498,52548,47877,34158,30380,51221,25796,,,,,,,582210,501583,5593,3176,7715,1051,477,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1141,1464,2418,6392,5435,8620,9509,,,30955,219,741,86.1,86.5,1.02,1.02
607,24/10/2021,24/10/2021 00:00,1085138,414820,145775,419074,40007,43660,9247,12555,,604,1035693,18133,269,52,,,20803,,,,33295,34577,58262,58126,90097,86332,84547,75255,95941,77960,82361,65529,52577,47901,34182,30407,51240,25806,,,,,,,582502,501893,5595,3176,7716,1051,478,44,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1141,1465,2419,6393,5436,8622,9511,,,31312,217,743,86.1,86.5,1.02,1.02
608,25/10/2021,25/10/2021 00:00,1085451,414910,145821,419192,40011,43684,9258,12575,,313,1035977,18138,290,59,,,21124,,,,33320,34590,58272,58138,90118,86356,84571,75270,95962,77990,82378,65552,52589,47916,34196,30413,51262,25811,,,,,,,582668,502036,5595,3177,7718,1051,479,45,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1141,1465,2419,6396,5438,8625,9513,,,31336,231,747,92.4,92.8,1.06,1.06
609,26/10/2021,26/10/2021 00:00,1086280,415126,146039,419475,40050,43732,9273,12585,,829,1037261,18141,301,62,,,21469,,,,33372,34641,58301,58169,90164,86422,84625,75344,96025,78056,82432,65583,52631,47945,34228,30442,51314,25841,,,,,,,583092,502443,5596,3177,7720,1051,479,45,73,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1141,1465,2419,6397,5440,8626,9515,,,30878,239,745,92.4,92.8,1.06,1.06
610,27/10/2021,27/10/2021 00:00,1087245,415373,146240,419870,40073,43800,9282,12607,,965,1037858,18144,316,61,,,21580,,,,33414,34697,58342,58234,90216,86515,84678,75418,96087,78124,82501,65651,52673,47983,34269,30469,51369,25861,,,,,,,583549,502952,5597,3177,7721,1051,479,45,74,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1141,1465,2420,6399,5440,8628,9516,,,31243,255,744,94.8,94.9,1.08,1.08
611,28/10/2021,28/10/2021 00:00,1088133,415594,146416,420240,40108,43851,9295,12629,,888,1038529,18149,318,60,,,21930,,,,33452,34748,58373,58281,90275,86613,84734,75488,96166,78182,82567,65697,52715,48023,34300,30502,51398,25873,,,,,,,583980,503407,5597,3179,7723,1052,479,45,74,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1142,1465,2421,6401,5441,8630,9519,,,31455,258,746,94.8,94.9,1.08,1.08
612,29/10/2021,29/10/2021 00:00,1088977,415833,146572,420572,40134,43896,9322,12648,,844,1039284,18153,331,65,,,22168,,,,33487,34793,58416,58327,90329,86701,84786,75556,96219,78227,82629,65754,52748,48062,34334,30524,51443,25895,,,,,,,584391,503839,5598,3179,7726,1052,479,45,74,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1142,1465,2421,6402,5444,8631,9522,,,31540,266,747,97.4,97.6,1.08,1.08
613,30/10/2021,30/10/2021 00:00,1089888,416066,146763,420941,40167,43946,9335,12670,,911,1040280,18156,318,64,,,22239,,,,33521,34837,58454,58370,90393,86791,84862,75616,96297,78302,82681,65821,52789,48105,34355,30549,51483,25916,,,,,,,584835,504307,5598,3181,7727,1052,479,45,74,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1142,1465,2421,6404,5445,8633,9523,,,31452,254,746,97.4,97.6,1.08,1.08
614,31/10/2021,31/10/2021 00:00,1090651,416219,146932,421241,40176,44012,9365,12706,,763,1040604,18157,335,59,,,22372,,,,33565,34874,58495,58407,90435,86867,84906,75673,96353,78349,82735,65865,52828,48141,34385,30578,51514,25934,,,,,,,585216,504688,5598,3181,7728,1052,479,45,74,,,,,,,,,,1,2,1,1,5,8,20,27,71,111,157,366,509,1142,1465,2421,6405,5445,8634,9523,,,31890,276,747,,,,
